,0
463,-1.6996135492184807
464,-2.280995219014695
465,-3.0795545758437153
466,-3.4258349595189634
467,-2.771493622290755
468,-3.2828445340819865
469,-4.229304847178322
470,-5.274867227868452
471,-3.056384920772675
472,-2.563212841956023
473,-0.45102993609253517
474,0.2793997950065634
475,0.2781293818185002
476,0.34479200223169304
477,1.445679096064937
478,1.201903120655123
479,-0.29500781464392745
480,0.4659924920170013
481,2.1164183256216487
482,41.50009674154298
483,0.41829399303593906
484,-0.6355410057182755
485,-2.320994258511286
486,-2.696203843320208
487,-0.4363452884384911
488,0.6911511649945314
489,0.06546998019973493
490,-0.18403789333626186
491,-0.23499073460745157
492,-0.14313905499308577
493,0.40447241889139995
494,-0.30329184574590373
495,-0.9527672733812294
496,-1.8883499618275668
497,-1.3936265775884156
498,-1.944427601331396
499,-1.7055215801658539
500,-2.3521313145424134
501,-2.0470938929944387
502,-2.4277845218839054
503,-2.3565373663884284
504,-2.4452603166049367
505,-2.6593290349807868
506,-2.739705708554828
507,-4.132648740969227
508,-1.2275329363629524
509,-1.0272753345019752
510,-1.6569035282953852
511,-1.1382150452528919
512,-0.5946434834569261
513,-1.5375734002341184
514,-1.484372556314283
515,-1.3048888635696823
516,-1.907873524360899
517,-1.0732084428984405
518,-0.49068070575444933
519,-0.738291543626679
520,-1.4072812028744763
521,-1.2893073998873619
522,-1.430048476214383
523,-1.0184854659336315
524,-1.4573002505531938
525,-2.057000122413407
526,-1.3749691584150714
527,-1.8662221902139646
528,-1.4524936593826723
529,-1.1355988001023811
530,-1.1872863544823782
531,-1.1705343266410053
532,-1.2826462359840665
533,-1.2956474102715214
534,-0.8518718094522013
535,-1.1701956859132912
536,-1.00128737005318
537,-0.875914479576184
538,-0.7481928621367997
539,-1.3198170698068166
540,-1.0539770938088233
541,-1.116404560177329
542,-1.1792434376558518
543,-1.5040824646840727
544,-1.426931560912834
545,-1.5277354312099867
546,-1.2277127939354668
547,-0.8273291859223391
548,-0.6267343175254729
549,-0.3314582077905195
550,0.16366192977132332
551,-0.12198100189185679
552,0.29399786606053535
553,0.22062128223532484
554,0.14294542147152933
555,0.12503210473756976
556,-0.1683721767285946
557,-0.0071370655661935345
558,-0.11434997981754691
559,-0.07651465051043926
560,-0.03078134651821207
561,-0.15794531928382716
562,-0.47744345540234256
563,-0.6902636562930669
564,-0.9722043575853341
565,-0.48720318600286827
566,-0.4768512418491442
567,-0.7807926877605467
568,-1.1353643828295867
569,-1.0655733870915634
570,-0.7818049487083334
571,-0.4960945764210365
572,-0.6699683301313248
573,-0.63863311389016
574,-0.792279641244513
575,-0.8634335270998508
